id,imdb_id,title,tagline,overview,poster_path,backdrop_path,release_date,vote_average,vote_count,genres,budget,revenue,runtime,rating_band
13042,tt1245104,Presto,An Amazing Five Minutes Of Animated Fun,"Dignity. Poise. Mystery. We expect nothing less from the great turn-of-the-century magician, Presto. But when Presto neglects to feed his rabbit one too many times, the magician finds he isn't the only one with a few tricks up his sleeve!",/1RMMyEkRPHvVxPDvhFmmw6xbcIb.jpg,/tL7piqWkq8vdmZ83kREf3KRnB3Y.jpg,2008-06-27,7.792,1062,"['Animation', 'Family', 'Comedy']",0,0,5,excellent
164558,tt2515086,One Direction: This Is Us,Experience their lives on the road,"""One Direction: This Is Us"" is a captivating and intimate all-access look at life on the road for the global music phenomenon. Weaved with stunning live concert footage, this inspiring feature film tells the remarkable story of Niall, Zayn, Liam, Harry and Louis' meteoric rise to fame, from their humble hometown beginnings and competing on the X-Factor, to conquering the world and performing at London’s famed O2 Arena. Hear it from the boys themselves and see through their own eyes what it's really like to be One Direction.",/b720e7DW3nqRJaUH9xpTtvYhnUj.jpg,/7e9uENnSM93CQXyzLSuzBUgxm4P.jpg,2013-08-20,8.237,1060,"['Documentary', 'Music']",10000000,68500000,92,excellent
630566,tt6473066,Clouds,Don't wait for tomorrow to live for today.,"Young musician Zach Sobiech discovers his cancer has spread, leaving him just a few months to live. With limited time, he follows his dream and makes an album, unaware that it will soon be a viral music phenomenon.",/2YvT3pdGngzpbAuxamTz4ZlabnT.jpg,/L7DIiAdP8DnNqOh7454ZrTYspR.jpg,2020-10-09,8.2,1045,"['Music', 'Drama', 'Romance']",0,0,121,excellent
44639,tt1645089,Inside Job,"The film that cost over $20,000,000,000,000 to make.","A film that exposes the shocking truth behind the economic crisis of 2008. The global financial meltdown, at a cost of over $20 trillion, resulted in millions of people losing their homes and jobs. Through extensive research and interviews with major financial insiders, politicians and journalists, Inside Job traces the rise of a rogue industry and unveils the corrosive relationships which have corrupted politics, regulation and academia.",/7yXXIWec24htucjsZS1sDuPLqw8.jpg,/1yFmxvVYgVrFKL2ksFzgX0MrWOM.jpg,2010-10-08,7.707,1026,"['Documentary', 'Crime']",2000000,7871522,109,excellent
682110,tt12888462,My Octopus Teacher,,"After years of swimming every day in the freezing ocean at the tip of Africa, Craig Foster meets an unlikely teacher: a young octopus who displays remarkable curiosity. Visiting her den and tracking her movements for months on end he eventually wins the animal’s trust and they develop a never-before-seen bond between human and wild animal.",/hvTVZb7hBC8tZAGoEhH5eiMJu2B.jpg,/sW7VOrkHKYIeV9PaYc5IqGU2XK8.jpg,2020-09-04,7.871,1020,['Documentary'],0,0,85,excellent
455661,tt6969946,In a Heartbeat,The Heart Wants What The Heart Wants,A closeted boy runs the risk of being outed by his own heart after it pops out of his chest to chase down the boy of his dreams.,/wJUJROdLOtOzMixkjkx1aaZGSLl.jpg,/4datX8btikWEikf7esqEe6fhw.jpg,2017-06-01,7.969,1020,"['Animation', 'Comedy', 'Romance']",0,0,4,excellent
84334,tt2125608,Searching for Sugar Man,Great Art Always Survives,"Two South Africans set out to discover what happened to their unlikely musical hero, the mysterious 1970s rock 'n' roller, Rodriguez.",/ucM98HuBHSWmn44oiE83hIDc6VB.jpg,/8RafTGqYqAN9FJzvC75USKmJCso.jpg,2012-06-30,7.887,1014,"['Music', 'Documentary']",1000000,3696196,85,excellent
38234,tt1156466,Undisputed III: Redemption,One deadly tournament. Last fight for freedom.,"Russian inmate Boyka, now severely hobbled by the knee injury suffered at the end of Undisputed 2. No longer the feared prison fighter he was, he has declined so far that he is now good only for cleaning toilets. But when a new prison fight tournament begins - an international affair, matching the best fighters from prisons around the globe, enticing them with the promise of freedom for the winner - Boyka must reclaim his dignity and fight for his position in the tournament.",/g8KB77SPA7SyU8eid6TAEpt9skU.jpg,/fTZlSRATSk7QJyUrpbmjScDtY8Z.jpg,2010-04-17,7.549,1002,"['Action', 'Thriller', 'Crime', 'Drama']",3000000,76500000,96,excellent
713776,tt11768948,If Anything Happens I Love You,,"In this Oscar-winning short film, grieving parents journey through an emotional void as they mourn the loss of a child after a tragic school shooting.",/85tDhACvKDQxQoJhBYLvDU0ik1n.jpg,/tfhKc6tMxBVZuiipbXWUYdXyMYj.jpg,2020-03-07,7.683,982,"['Drama', 'Animation']",0,0,12,excellent
428493,tt5635086,God's Own Country,,"A young farmer in rural Yorkshire numbs his daily frustrations with binge drinking and casual sex, until the arrival of a Romanian migrant worker.",/hKJz8Moim43P1f1kGrM9Gh0c0rf.jpg,/8lWceqnTavoELCz7TP4pG9pd1CU.jpg,2017-08-31,7.746,971,"['Romance', 'Drama']",0,2559939,104,excellent
39452,tt1587707,Exit Through the Gift Shop,The world's first Street Art disaster movie...,"Banksy is a graffiti artist with a global reputation whose work can be seen on walls from post-hurricane New Orleans to the separation barrier on the Palestinian West Bank. Fiercely guarding his anonymity to avoid prosecution, Banksy has so far resisted all attempts to be captured on film. Exit Through the Gift Shop tells the incredible true story of how an eccentric French shop keeper turned documentary maker attempted to locate and befriend Banksy, only to have the artist turn the camera back on its owner.",/ruM5ehUQlHC1Kx3SF18d6klfrAx.jpg,/yGtoR1fi3e2xU7N91cb2DKJjtyL.jpg,2010-03-05,7.536,954,['Documentary'],0,4790751,86,excellent
501,tt0427312,Grizzly Man,"In nature, there are boundaries. One man spent the last thirteen years of his life crossing them.","Follows the story of ""Grizzly Man"" Timothy Treadwell and what the thirteen summers in a National Park in Alaska were like in his attempt to protect the grizzly bears. The film is full of unique images and a look into the spirit of a man who sacrificed himself for nature.",/zuZWpcuye25rpsiZ4XzsAvmLDHG.jpg,/tumlyPiR9wepxaBUPTJ25jYtjD3.jpg,2005-08-12,7.531,946,['Documentary'],0,0,103,excellent
40619,tt1620446,Day & Night,,"When Day, a sunny fellow, encounters Night, a stranger of distinctly darker moods, sparks fly! Day and Night are frightened and suspicious of each other at first, and quickly get off on the wrong foot. But as they discover each other's unique qualities--and come to realize that each of them offers a different window onto the same world-the friendship helps both to gain a new perspective.",/hn2tOtidoYZ0D56jR4yknpdP1mU.jpg,/i05QKKn8GqAdmQSeAztxhuqN6dt.jpg,2010-06-17,7.704,944,"['Animation', 'Family', 'Comedy']",0,0,6,excellent
760774,tt13097932,One Life,"Save one life, save the world.","British stockbroker Nicholas Winton visits Czechoslovakia in the 1930s and forms plans to assist in the rescue of Jewish children before the onset of World War II, in an operation that came to be known as the Kindertransport.",/yvnIWt2j8VnDgwKJE2VMiFMa2Qo.jpg,/7kgDHoXEk0EySTczcmaYpPDBFQS.jpg,2023-12-21,7.766,939,"['History', 'Drama']",0,51437352,109,excellent
1426776,tt32550101,STRAW,This is her last.,What will be her last straw? A devastatingly bad day pushes a hardworking single mother to the breaking point — and into a shocking act of desperation.,/t3cmnXYtxJb9vVL1ThvT2CWSe1n.jpg,/fnbWrDx8w8Reau4F1tFqoGuGmDZ.jpg,2025-06-05,7.707,937,"['Thriller', 'Drama', 'Crime']",0,0,105,excellent
5708,tt0421082,Control,"He had the spirit, but lost the feeling.","The story of Joy Division’s lead singer Ian Curtis, from his schoolboy days in 1973 to his suicide on the eve of the band's first American tour in 1980.",/jOJiaOhwrDdwqTRZvZOhbndqHGp.jpg,/dwxdn3ppDAn7QtaLlhGDEErWfg9.jpg,2007-09-12,7.514,924,['Drama'],5000000,8200000,121,excellent
435129,tt3901826,The Breadwinner,,"A headstrong young girl in Afghanistan, ruled by the Taliban, disguises herself as a boy in order to provide for her family.",/2d6qmkJz9AWqmk9wBWtd2uFX89t.jpg,/fRtQdiESAdt9rjXCvZhvkmprvac.jpg,2017-11-17,7.842,914,"['Animation', 'War', 'Drama', 'Family']",0,312381,94,excellent
618588,tt10720352,Arthur the King,An unexpected encounter. An unlikely bond. An unforgettable adventure.,"Over the course of ten days and 435 miles, an unbreakable bond is forged between pro adventure racer Michael Light and a scrappy street dog companion dubbed Arthur. As the team is pushed to their outer limits of endurance in the race, Arthur redefines what victory, loyalty and friendship truly mean.",/zkKB3kOun5DKAkm61pHvLbrjxfa.jpg,/jw4SNkaSgbrO7VJPsZUZqbBg1Ph.jpg,2024-02-22,7.5,913,"['Adventure', 'Drama']",19000000,40829138,107,excellent
113833,tt1684226,The Normal Heart,"To win a war, You have to start one","The story of the onset of the HIV-AIDS crisis in New York City in the early 1980s, taking an unflinching look at the nation's sexual politics as gay activists and their allies in the medical community fight to expose the truth about the burgeoning epidemic to a city and nation in denial.",/rQwdv1bNdc0OSG8svAEfWACcAAU.jpg,/6GaZmTtYcQSV09BLtcSKCFhwlHk.jpg,2014-05-25,7.736,913,['Drama'],0,0,133,excellent
293299,tt3689498,Feast,,"This Oscar-winning animated short film tells the story of one man's love life as seen through the eyes of his best friend and dog, Winston, and revealed bite by bite through the meals they share.",/6hAgSxgd2YIK5pYhwowtnlGpwbe.jpg,/2xyyn4Rc9kbkaojG9am1FInCmxr.jpg,2014-10-25,7.838,895,"['Animation', 'Comedy', 'Drama', 'Family']",0,0,6,excellent
597922,tt10268488,The Greatest Beer Run Ever,Friendship has no last call.,"Chickie wants to support his friends fighting in Vietnam, so he does something wild—personally bring them American beer. What starts as a well-meaning journey quickly changes Chickie's life and perspective.",/ggf37TpcKaxwguhvtNn6MQpyqBn.jpg,/7bjaAcbrJDVvdF2Uew6rGp9Tp05.jpg,2022-09-23,7.515,885,"['Drama', 'Comedy', 'War']",2800000,0,127,excellent
9912,tt0412080,The World's Fastest Indian,Based on one hell of a true story.,"The life story of New Zealander Burt Munro, who spent years building a 1920 Indian motorcycle—a bike which helped him set the land-speed world record at Utah's Bonneville Salt Flats in 1967.",/vUIwPFAAXeCUuS040uGC0xSatcG.jpg,/qKxAghWoR2M8ZIheMpbHp8jeXFi.jpg,2005-10-12,7.684,870,"['Drama', 'Adventure', 'History']",25000000,18300000,127,excellent
318224,tt4257858,Going Clear: Scientology and the Prison of Belief,,"GOING CLEAR intimately profiles eight former members of the Church of Scientology, shining a light on how they attract true believers and the things they do in the name of religion.",/zWHQYR9srde9nZjU6Dot8qTjoni.jpg,/29VoISagzOfJcuuhFzKQg9ZmEUU.jpg,2015-01-25,7.572,864,['Documentary'],0,0,120,excellent
73456,tt2066832,Barbie: Princess Charm School,There's a Princess in every girl!,"Blair, a waitress in the kingdom of Gardania, realises that she strongly resembles the region's missing queen. She then gets to go to Princess Charm School and causes problems for the teacher.",/lI2jPbssax6XX5vDqB9mTJHGzfH.jpg,/pR51tWHlUWUEnPUc5my9anqcDto.jpg,2011-08-11,7.53,856,"['Family', 'Animation', 'Fantasy']",0,0,79,excellent
537061,tt10515852,Steven Universe: The Movie,The true kinda love.,"Two years after bringing peace to the galaxy, Steven Universe sees his past come back to haunt him in the form of a deranged Gem who wants to destroy the Earth.",/8mRgpubxHqnqvENK4Bei30xMDvy.jpg,/re3ZvlKJg04iLpLRf1xTKHS2wLU.jpg,2019-10-07,8.2,847,"['TV Movie', 'Animation', 'Family', 'Adventure', 'Fantasy']",0,0,83,excellent
677638,tt10474606,We Bare Bears: The Movie,"FUGITIVES, FRIENDS AND FOREVER BROTHERS.","When Grizz, Panda, and Ice Bear's love of food trucks and viral videos get out of hand, the brothers are now chased away from their home and embark on a trip to Canada, where they can live in peace.",/khtIr0Gxtz52T10RRQZ42o1a5Ry.jpg,/pO1SnM5a1fEsYrFaVZW78Wb0zRJ.jpg,2020-06-30,7.84,844,"['Animation', 'Adventure', 'Family', 'Comedy', 'TV Movie']",0,0,69,excellent
14438,tt1129423,Fireproof,Never leave your partner behind.,"A heroic fire captain values dedication and service to others above all else, but the most important partnership in his life, his marriage, is about to go up in smoke.",/hfoCG75j1YaNyfZGPg0rWy3nFmU.jpg,/3gMtnO5vDznlKsUW7sU9EfRufIc.jpg,2008-09-26,7.674,842,"['Drama', 'Romance']",500000,33473297,118,excellent
801335,tt13269536,Girl in the Basement,,"Sara is a teen girl who is looking forward to her 18th birthday to move away from her controlling father Don. But before she could even blow out the candles, Don imprisons her in the basement of their home.",/tPP9n6r5QrIKPnshnJqE7klptj2.jpg,/vDR2h5uQNgWyx3fsEVnEOcNFibZ.jpg,2021-02-27,7.57,841,"['Thriller', 'Crime', 'TV Movie']",0,0,88,excellent
83564,tt1957945,La luna,A young boy discovers his family's most unusual line of work.,"A young boy comes of age in the most peculiar of circumstances. Tonight is the very first time his Papa and Grandpa are taking him to work. In an old wooden boat they row far out to sea, and with no land in sight, they stop and wait. A big surprise awaits the boy as he discovers his family's most unusual line of work. Should he follow the example of his Papa, or his Grandpa? Will he be able to find his own way in the midst of their conflicting opinions and timeworn traditions?",/9euW64JUgFlA7fxN8lAmwK6gUaQ.jpg,/yJAQSaH6L2TIpF23ojGiBxtbVJJ.jpg,2012-02-10,7.811,838,"['Animation', 'Family', 'Fantasy']",0,0,7,excellent
799766,tt14260836,Better Man,Fame makes monkeys of us all.,"Follow Robbie Williams' journey from childhood, to being the youngest member of chart-topping boyband Take That, through to his unparalleled achievements as a record-breaking solo artist – all the while confronting the challenges that stratospheric fame and success can bring.",/fbGCmMp0HlYnAPv28GOENPShezM.jpg,/wP0NGOGf2PG4lHXHWEqFW0kBOye.jpg,2024-12-06,7.623,822,"['Music', 'Drama']",110000000,22549151,135,excellent
432976,tt6333060,Icarus,Truth is the new banned substance.,"While investigating the furtive world of illegal doping in sports, director Bryan Fogel connects with renegade Russian scientist Dr. Grigory Rodchenkov—a pillar of his country’s “anti-doping” program. Over dozens of Skype calls, urine samples, and badly administered hormone injections, Fogel and Rodchenkov grow closer despite shocking allegations that place Rodchenkov at the center of Russia’s state-sponsored Olympic doping program.",/x5azMi1KvZWbBbfjmGqpHNGqjH.jpg,/ambKXAJYrDPJK9wBJlIVVWbQbar.jpg,2017-06-03,7.651,817,['Documentary'],0,0,121,excellent
410718,tt5929776,Before the Flood,"The science is clear, the future is not.","A look at how climate change affects our environment and what society can do to prevent the demise of endangered species, ecosystems, and native communities across the planet.",/u0EfH2zsp6rLOvEKVvWGgzGRQn3.jpg,/mGBmiWmi7JqeTWnrPicRbkXcsuO.jpg,2016-10-21,7.7,814,['Documentary'],0,0,93,excellent
626332,tt8105234,Flamin' Hot,The flavor you know. The story you don't.,"The inspiring true story of Richard Montañez, the Frito Lay janitor who channeled his Mexican American heritage and upbringing to turn the iconic Flamin' Hot Cheetos into a snack that disrupted the food industry and became a global pop culture phenomenon.",/a7KyFMPXj0iY4EoLq1PIGU1WJPw.jpg,/yYEOYzgqPB31mkSsuPdCvXH3zHv.jpg,2023-03-11,7.949,799,"['Drama', 'History']",0,0,99,excellent
13413,tt1334585,BURN·E,,What lengths will a robot undergo to do his job? BURN·E is a dedicated hard working robot who finds himself locked out of his ship. BURN·E quickly learns that completing a simple task can often be a very difficult endeavor.,/1wOReJq1vArLBSejND2Jbw0KeKh.jpg,/gaLg3gpoJScDNfkDw4itX79Gi8x.jpg,2008-11-17,7.508,796,"['Animation', 'Family', 'Comedy', 'Science Fiction']",0,0,8,excellent
407806,tt5895028,13th,From slave to criminal with one amendment.,An in-depth look at the prison system in the United States and how it reveals the nation's history of racial inequality.,/tcKNWD6IFPPsvkpvyZ548naz0is.jpg,/hwn9CN2x5Qhm3laLRvZlXttL6LU.jpg,2016-10-07,7.875,786,['Documentary'],0,0,100,excellent
770254,tt13575806,Back to the Outback,Dangerously cute and on the loose,"Tired of being locked in a reptile house where humans gawk at them like they are monsters, a ragtag group of Australia’s deadliest creatures plot an escape from their zoo to the Outback, a place where they’ll fit in without being judged.",/jbAUTO7qFN8XFG2LM3bz30vzGFJ.jpg,/5B22eed7ErxFiYAG4Ksb4eLwKNF.jpg,2021-12-03,7.6,782,"['Family', 'Animation', 'Adventure', 'Comedy']",0,0,92,excellent
22683,tt1295085,Gifted Hands: The Ben Carson Story,,Gifted Hands: The Ben Carson Story is a movie based on the life story of world-renowned neurosurgeon Ben Carson from 1961 to 1987.,/4NxxtiqezjUmUxoDTOjO5FeJvFt.jpg,/xkaeirZBfs9nfz2TJoFHxyOLCcC.jpg,2009-02-07,7.785,775,['Drama'],0,0,86,excellent
313106,tt2779318,Doctor Who: The Day of the Doctor,,"In 2013, something terrible is awakening in London's National Gallery; in 1562, a murderous plot is afoot in Elizabethan England; and somewhere in space an ancient battle reaches its devastating conclusion. All of reality is at stake as the Doctor's own dangerous past comes back to haunt him.",/6c0CjymaupC5xerJCemuaSV4CLj.jpg,/tbF57JNof8j3X14GhZtqafkrziU.jpg,2013-11-23,8.189,767,"['Science Fiction', 'Adventure']",0,10000000,77,excellent
80767,tt1772925,Jiro Dreams of Sushi,Fall in love with your work,"Revered sushi chef Jiro Ono strives for perfection in his work, while his eldest son, Yoshikazu, has trouble living up to his father's legacy.",/iVrkM4jSJw1IsOpW5jTtY5QxVqj.jpg,/1h815ydN8AvrRmNU48eXu4EanO.jpg,2011-06-11,7.731,763,['Documentary'],0,2550508,82,excellent
744114,tt13139228,My Policeman,Let it take hold of you.,"In the late 1990s, the arrival of elderly invalid Patrick into Marion and Tom’s home triggers the exploration of seismic events from 40 years previous: the passionate relationship between Tom and Patrick at a time when homosexuality was illegal.",/wdbiMjXd4CxPfCx4r4Jfy8cGec0.jpg,/s5MLcxbdFqvIzTLNLU5yQFFYALR.jpg,2022-10-20,7.6,757,"['Drama', 'Romance']",0,0,113,excellent
191720,tt1935156,Jodorowsky's Dune,What is to give light must endure burning,"In 1974, Chilean-French director Alejandro Jodorowsky embarked on the quixotic project of adapting Frank Herbert's influential novel Dune (1969) for the big screen. After investing two years, and millions of dollars, the gigantic project ended in failure; but the artists Jodorowsky brought together to carry it out continued to work together, and ended up laying the foundations for modern science fiction cinema.",/mv1zSd6P59D43iYQXs7qx01nSiX.jpg,/xfC6hsmcsnf2MY1iXDs56gJNfQZ.jpg,2013-08-30,7.831,753,['Documentary'],0,662736,87,excellent
1064486,tt23770030,Memoir of a Snail,"Life can only be understood backwards, but we have to live it forwards.","Forcibly separated from her twin brother when they are orphaned, a melancholic misfit learns how to find confidence within herself amid the clutter of misfortunes and everyday life.",/woaN8CbloH0akyX0E72ayxlJAB4.jpg,/jl2YIADk391yc6Qjy9JhgCRkHJk.jpg,2024-10-17,8.043,752,"['Animation', 'Drama', 'Comedy']",4350000,7,94,excellent
319075,tt4229236,Cobain: Montage of Heck,,"Hailed as one of the most innovative and intimate documentaries of all time, experience Kurt Cobain like never before in the only ever fully authorized portrait of the famed music icon. Academy Award nominated filmmaker Brett Morgen expertly blends Cobain's personal archive of art, music, never seen before movies, animation and revelatory interviews from his family and closest friends.",/hQEkK4WnTtQXIp5QOnVTsK3xYRM.jpg,/n1BjnpeFJ8hVXae8SIlkjJ7BkJO.jpg,2015-03-23,7.626,744,"['Documentary', 'Music', 'Drama']",0,0,132,excellent
1175942,tt30017619,The Bad Guys 2,Back in badness.,"The now-reformed Bad Guys are trying (very, very hard) to be good, but instead find themselves hijacked into a high-stakes, globe-trotting heist, masterminded by a new team of criminals they never saw coming: The Bad Girls.",/26oSPnq0ct59l07QOXZKyzsiRtN.jpg,/8FWLJHuWB72UXBmiMtxwTvQVumN.jpg,2025-07-24,7.664,740,"['Family', 'Comedy', 'Crime', 'Adventure', 'Animation']",80000000,239449449,104,excellent
698508,tt11365186,Redeeming Love,Never look back. Never look forward.,"A young couple's relationship clashes with the harsh realities of the California Gold Rush of 1850. Angel, experiencing love for the first time and facing demons unsurmountable, runs from the new life she doesn't believe she deserves. When Michael sets out to find her, Angel discovers that she indeed has the power to choose the life she wants.",/2iu0lBF7sfAioLfSnSJtdKxlms6.jpg,/lD8dFIk9wDEvOwZw0RB47e346io.jpg,2022-01-21,7.84,731,"['Romance', 'Drama', 'Western']",30000000,9464198,134,excellent
176241,tt1131748,Prison Break: The Final Break,Prepare yourself for the truth.,"Michael and Sara wed, but the happiness is short-lived when the Feds apprehend her for the murder of Michael's mother, Christina. Once a hit is ordered on Sara, the team reunite to break out the increasingly vulnerable target.",/h1QRyGuWVXM4Cr3FyPISSjMCBkA.jpg,/4vwGAoDAOAUj2k0ELYopZzSUnPB.jpg,2009-09-10,7.509,718,"['Action', 'Drama', 'Thriller']",0,0,89,excellent
995133,tt22667880,"The Boy, the Mole, the Fox and the Horse","A journey, in search of home.","The unlikely friendship of a boy, a mole, a fox and a horse traveling together in the boy's search for home.",/wAKBWRhMmBtrCCuqmFwPm2RGTph.jpg,/wO0MIGcA7w7tBI9Ey80Q4Z7qnPm.jpg,2022-12-25,8.226,707,"['Animation', 'Family', 'Drama', 'Adventure']",0,0,35,excellent
1208348,tt14142060,Rental Family,Happiness tailored to you!,"An American actor in Tokyo struggles to find purpose until he lands an unusual gig: working for a Japanese 'rental family' agency, playing stand-in roles for strangers. As he immerses himself in his clients' worlds, he begins to form genuine bonds that blur the lines between performance and reality.",/A5lswNlytTUrnMWsuD0NFfhZlf3.jpg,/euoXeFAOt9o7yAWA9zGZk7DdZWZ.jpg,2025-11-20,7.766,700,"['Drama', 'Comedy']",0,26585129,110,excellent
549559,tt8760684,Apollo 11,A Cinematic Event 50 Years In The Making,A look at the Apollo 11 mission to land on the moon led by commander Neil Armstrong and pilot Buzz Aldrin.,/woLMRroHyoTGoXyxdEeBJEYBFtu.jpg,/el4j0LHk56uH6ErE5FZu2x5UJx8.jpg,2019-03-01,7.881,695,"['Documentary', 'History', 'Drama']",0,0,93,excellent
869626,tt15339456,Marcel the Shell with Shoes On,Everybody loves Marcel.,"Marcel is an adorable one-inch-tall shell who ekes out a colorful existence with his grandmother Connie and their pet lint, Alan. Once part of a sprawling community of shells, they now live alone as the sole survivors of a mysterious tragedy. When a documentarian discovers them amongst the clutter of his Airbnb, his resulting short film brings Marcel millions of passionate fans, as well as unprecedented dangers and a new hope at finding his long-lost family.",/jaYmP4Ct8YLnxWAW2oYkUjeXtzm.jpg,/1PRWW60yQparK1I8Soyy9Evf7Dv.jpg,2022-06-24,7.643,684,"['Animation', 'Comedy', 'Drama', 'Family']",6000000,6909209,90,excellent
550776,tt9072202,Believe Me: The Abduction of Lisa McVey,,"On the night she plans on taking her own life, 17-year-old 'Lisa McVey' is kidnapped and finds herself fighting to stay alive and is raped. She manages to talk her attacker into releasing her, but when she returns home, no one believes her story except for one detective, who suspects she was abducted by a serial killer. Based on horrifying true events.",/qbJEzCzEKDHPZDiRvSSBiYEKaAH.jpg,/gPW90IPq6Go8hlT0n7Es3cFl7ly.jpg,2018-09-30,8.018,681,"['Drama', 'TV Movie', 'Crime']",0,0,87,excellent
89708,tt0770802,Samsara,,"Filmed over nearly five years in twenty-five countries on five continents, and shot on seventy-millimetre film, Samsara transports us to the varied worlds of sacred grounds, disaster zones, industrial complexes, and natural wonders.",/qodkea4k0pNUmNTl5TJO2PdTqgW.jpg,/tbSjemOf1nXPOjWELdaeZ7qj1iX.jpg,2011-09-16,8.059,680,['Documentary'],4000000,2639616,102,excellent
21542,tt0337592,Love Don't Co$t a Thing,Love Don't Co$t A Thing but it pays to be yourself.,A high school outcast pays a cheerleader to pose as his girlfriend so he can be considered cool.,/88zspc72LIkfiuMnGpHnsWCuqEH.jpg,/bYk4H2MSvNWckhrYhZNQHe8v90o.jpg,2003-12-12,7.565,673,"['Comedy', 'Drama', 'Family', 'Romance']",0,21964072,100,excellent
23128,tt1313104,The Cove,Shallow Water. Deep Secret.,"The Cove tells the amazing true story of how an elite team of individuals, films makers and free divers embarked on a covert mission to penetrate the hidden cove in Japan, shining light on a dark and deadly secret. The shocking discoveries were only the tip of the iceberg.",/miodcVtQv2YxpKjjHJWcV0EDfSP.jpg,/gpyu3jQeMQeUFAVjCSrVCrYYK3f.jpg,2009-07-31,7.949,670,['Documentary'],0,1162422,92,excellent
1061699,tt24458622,The Six Triple Eight,They were ordered to provide hope...,"During World War II, the US Army's only all-Black, all-women battalion takes on an impossible mission: sorting through a three-year backlog of 17 million pieces of mail that hadn't been delivered to American soldiers and finish within six months.",/7tvAnzZj9e9AjdoHaN9jshm2Cjw.jpg,/4FnbeuCnsN3MT6omPrivl2ttJ8o.jpg,2024-12-06,7.523,656,"['Drama', 'War', 'History']",0,0,130,excellent
543580,tt7905466,They Shall Not Grow Old,,"A documentary about World War I with never-before-seen footage to commemorate the centennial of Armistice Day, and the end of the war.",/yMGfJeTXUdIjOqjS0jJfjgYEuYC.jpg,/94PXfCDB6TrTx1YwuUjzIpVXT2i.jpg,2018-11-09,7.766,655,"['Documentary', 'History', 'War']",0,20904188,99,excellent
539517,tt9177882,Constantine: City of Demons - The Movie,"To stop a devil, you must summon a bigger one.","A decade after a tragic mistake, family man Chas Chandler and occult detective John Constantine set out to cure his daughter Trish from a mysterious supernatural coma.",/tZIMe2pYug1cS9e7AZnd1bTTidM.jpg,/dPPjBf74W1j8va6KvDGePaJcqm7.jpg,2018-10-04,7.7,653,"['Fantasy', 'Animation', 'Horror', 'Action']",0,0,90,excellent
523781,tt8045906,Words on Bathroom Walls,"If you can't trust your mind, trust your heart.","Diagnosed with a mental illness halfway through his senior year of high school, a witty, introspective teen struggles to keep it a secret while falling in love with a brilliant classmate who inspires him to open his heart and not be defined by his condition.",/sTtcwfTjE9jaU0928xjUXNtmmyr.jpg,/vftMyaxyKlNKU5kdsKRlQLc57hY.jpg,2020-08-21,7.8,653,"['Drama', 'Romance']",8000000,3151849,111,excellent
653567,tt11388580,Miss Americana,,"A raw and emotionally revealing look at one of the most iconic artists of our time during a transformational period in her life as she learns to embrace her role not only as a songwriter and performer, but as a woman harnessing the full power of her voice.",/z1HiEB1UEfdA5fPkngekjQ2vlCC.jpg,/A7AjlQTR1UlaNSYwwPRQ5gQTHyf.jpg,2020-01-31,7.8,638,"['Documentary', 'Music']",0,0,85,excellent
21634,tt1073510,Prayers for Bobby,She loves everything about her son...except who he is.,"Bobby Griffith was his mother's favorite son, the perfect all-American boy growing up under deeply religious influences in Walnut Creek, California. Bobby was also gay. Struggling with a conflict no one knew of, much less understood, Bobby finally came out to his family.",/1viFwXluAettogGDsTrSUUg29lZ.jpg,/9BrhCgffilZPr3VOnDAKP9vBrU1.jpg,2009-01-24,8.06,623,"['Drama', 'History', 'TV Movie']",0,0,89,excellent
823754,tt14544192,Bo Burnham: Inside,Look Who’s Inside Again,"Stuck in COVID-19 lockdown, US comedian and musician Bo Burnham attempts to stay sane and happy by writing, shooting and performing a one-man comedy special.",/ku1UvTWYvhFQbSesOD6zteY7bXT.jpg,/9sfVyE3sP2dkCwDyV7UlYP5TAAR.jpg,2021-07-22,8.013,596,"['Comedy', 'Drama']",0,0,88,excellent
552095,tt6889128,PAW Patrol: Mighty Pups,,"When their latest scheme goes awry, Mayor Humdinger and his nephew Harold accidentally divert a meteor towards Adventure Bay. The meteor's golden energy grants the PAW Patrol superpowers. The heroic Mighty Pups are on a roll to super-save the day.",/6qIEgqQWao5VcBE3jsXWOSTYZw.jpg,/AseABzwquvPFMpVQUDeDifYjLkF.jpg,2018-10-04,7.5,586,"['Adventure', 'Animation', 'Family', 'Action']",0,0,44,excellent
490003,tt7681902,Won't You Be My Neighbor?,A little kindness makes a world of difference.,"For more than thirty years, and through his television program, Fred Rogers (1928-2003), host, producer, writer and pianist, accompanied by his puppets and his many friends, spoke directly to young children about some of life's most important issues.",/8qE8NZjiP2M884baH0VoLF828Vp.jpg,/yrepQdpreOorLyBJyvZkGn3Izfe.jpg,2018-06-29,8.008,586,['Documentary'],0,22835787,95,excellent
1022256,tt21819250,Selena Gomez: My Mind & Me,"Every breath, a breakthrough.","After years in the limelight, Selena Gomez achieves unimaginable stardom. But just as she reaches a new peak, an unexpected turn pulls her into darkness. This uniquely raw and intimate documentary spans her six-year journey into a new light.",/oMpsswJv8x4vnOnIKqs4xJs2Kn3.jpg,/u3MWQCdHyCK7IADtat4sVmBXd9U.jpg,2022-11-04,8.532,584,"['Documentary', 'Music']",0,0,95,excellent
